transaction_id,customer_id,transaction_date,transaction_amount,debit_credit_indicator,transaction_type,channel,transaction_narrative,beneficiary_name,beneficiary_bank
TX006,CUST006,06-01-2024,449.9939155,C,Online,Domestic,Salary Credit,ABC Corporation,HSBC
TX007,CUST007,07-01-2024,8500.005657,D,Wire,International_Wire,Business Supplier Payment,Tech Solutions Inc,Citibank US
TX008,CUST008,07-01-2024,6100.000301,D,Wire,NRISR,International Wire Transfer,Family Abroad,Standard Chartered
TX009,CUST009,08-01-2024,14999.99584,D,Wire,International_Wire,Equipment Purchase,Industrial Supplies Co,Bank of America
TX010,CUST010,08-01-2024,18.00348973,C,Online,Domestic,Freelance Payment,Upwork Client,PayPal
TX011,CUST010,08-01-2024,14.99911062,C,Online,Domestic,Freelance Payment,Fiverr Client,PayPal
TX012,CUST010,08-01-2024,21.99318602,C,Online,Domestic,Freelance Payment,Freelancer Client,Wise
TX013,CUST010,08-01-2024,19.01362728,C,Online,Domestic,Tutoring Payment,Student Parent,Bank Transfer
TX014,CUST011,09-01-2024,1800.003383,D,Branch,Domestic,Fixed Deposit Opening,Self,Barclays UK
TX015,CUST012,09-01-2024,9199.982554,D,Wire,International_Wire,Investment Transfer,Vanguard Investments,JP Morgan
TX016,CUST013,10-01-2024,4500.006128,D,Wire,NRISR,Business Payment,Overseas Supplier,ICICI Bank
TX017,CUST014,10-01-2024,600.0109258,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX018,CUST015,11-01-2024,7800.004465,D,Wire,International_Wire,Car Loan EMI Payment,Auto Finance Ltd,Santander UK
TX019,CUST016,11-01-2024,6200.00755,D,Wire,International_Wire,University Accommodation,Student Housing Ltd,Barclays UK
TX020,CUST017,12-01-2024,24999.99912,D,Wire,International_Wire,Import Payment,Chinese Manufacturer,Bank of China
TX021,CUST018,12-01-2024,2099.99177,D,Branch,Domestic,Medical Expense,Private Clinic,Lloyds Bank
TX022,CUST019,13-01-2024,10500.00692,D,Wire,NRISR,Investment Abroad,Property Developer,Dubai Islamic Bank
TX023,CUST020,13-01-2024,3200.017418,D,Wire,International_Wire,Business License Fee,UK Gov Authority,Government Bank
TX024,CUST001,14-01-2024,4499.987783,D,Wire,International_Wire,Education Material Purchase,Academic Books Ltd,Amazon Pay
TX025,CUST002,15-01-2024,3800.009962,D,Online,Domestic,Mortgage Payment,Halifax Bank,Halifax
TX026,CUST003,15-01-2024,11999.98609,C,Wire,International_Wire,Client Payment Received,US Client Corporation,Wells Fargo
TX027,CUST004,16-01-2024,899.9987294,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX028,CUST005,16-01-2024,19.01741646,C,Online,Domestic,Small Gig Payment,TaskRabbit,Stripe
TX029,CUST005,16-01-2024,16.99840674,C,Online,Domestic,Small Gig Payment,Rover Pet Sitting,PayPal
TX030,CUST006,17-01-2024,15799.99934,D,Wire,International_Wire,Holiday Package,Travel Agency,Emirates NBD
TX031,CUST007,17-01-2024,9800.008407,D,Wire,NRISR,Supplier Payment,European Vendor,Deutsche Bank
TX032,CUST008,18-01-2024,5499.993225,D,Wire,International_Wire,Family Support,Relative Abroad,Remitly
TX033,CUST009,18-01-2024,18499.99931,D,Wire,International_Wire,Equipment Import,Japanese Supplier,Mizuho Bank
TX034,CUST010,19-01-2024,2800.002724,D,Wire,International_Wire,Online Course Fee,Coursera Platform,Chase Bank
TX035,CUST011,19-01-2024,74999.99275,D,Branch,Domestic,Fixed Deposit Renewal,Self,Barclays UK
TX036,CUST012,20-01-2024,8899.967881,D,Wire,International_Wire,Charity Donation,International NGO,World Bank
TX037,CUST013,20-01-2024,6200.019742,D,Wire,NRISR,Business Supplier Payment,Indian Supplier,HDFC Bank
TX038,CUST014,21-01-2024,449.9903759,D,Branch,Domestic,Utility Payment,Electric Company,Direct Debit
TX039,CUST015,21-01-2024,11199.99618,D,Wire,International_Wire,Personal Loan Repayment,Personal Loan Ltd,Metro Bank
TX040,CUST016,22-01-2024,5900.005982,D,Wire,International_Wire,Study Materials,Educational Publisher,Oxford Press
TX041,CUST017,22-01-2024,31999.99404,D,Wire,International_Wire,Cryptocurrency Purchase,Coinbase Exchange,Coinbase
TX042,CUST018,23-01-2024,1599.982568,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX043,CUST019,23-01-2024,9500.007617,D,Wire,NRISR,Investment Property Down Payment,Real Estate Developer,Emirates Bank
TX044,CUST020,24-01-2024,4099.994366,D,Wire,International_Wire,Business Insurance Premium,Insurance Provider,Aviva
TX045,CUST001,25-01-2024,15.98138992,C,Online,Domestic,Tutoring Income,Private Student,Bank Transfer
TX046,CUST001,25-01-2024,20.99160935,C,Online,Domestic,Tutoring Income,Online Student,Venmo
TX047,CUST002,26-01-2024,27999.99366,D,Wire,International_Wire,Investment Portfolio,Wealth Manager,Goldman Sachs
TX048,CUST003,26-01-2024,7199.989219,D,Wire,NRISR,Vendor Payment,Singapore Supplier,DBS Bank
TX049,CUST004,27-01-2024,2800.011811,D,Branch,Domestic,Healthcare Insurance,NHS Private,Bupa
TX050,CUST005,27-01-2024,17.99624004,C,Online,Domestic,Small Job Payment,Airtasker,Stripe
TX051,CUST006,28-01-2024,6800.003095,D,Wire,International_Wire,Vacation Booking,Hotel Chain,Marriott Bank
TX052,CUST007,28-01-2024,11499.99753,D,Wire,International_Wire,Import Goods Payment,Chinese Supplier,Bank of China
TX053,CUST008,29-01-2024,4199.996259,D,Wire,NRISR,Family Gift Transfer,Family Member,ICICI Bank India
TX054,CUST009,29-01-2024,20999.99992,D,Wire,International_Wire,Machinery Purchase,German Manufacturer,Deutsche Bank
TX055,CUST010,30-01-2024,3100.008935,D,Wire,International_Wire,Research Software License,Microsoft Education,Microsoft
TX056,CUST011,30-01-2024,2399.992214,D,Branch,Domestic,Medical Treatment,Private Doctor,Self Pay
TX057,CUST012,31-01-2024,10800.01029,D,Wire,International_Wire,Stock Market Investment,Trading Platform,Interactive Brokers
TX058,CUST013,31-01-2024,5600.012172,D,Wire,NRISR,Business Travel Expense,Travel Agency India,MakeMyTrip
TX059,CUST014,01-02-2024,520.0046948,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX060,CUST015,01-02-2024,8900.009876,D,Wire,International_Wire,Mortgage EMI Payment,Mortgage Lender,Nationwide
TX061,CUST016,02-02-2024,7200.001726,D,Wire,International_Wire,Semester Fee Payment,Imperial College London,Barclays UK
TX062,CUST017,02-02-2024,28499.99992,D,Wire,International_Wire,Bitcoin Purchase,Binance Exchange,Binance
TX063,CUST018,03-02-2024,3099.986254,D,Branch,Domestic,Fixed Deposit Addition,Self,Barclays UK
TX064,CUST019,03-02-2024,12400.02214,D,Wire,NRISR,Business Investment,Dubai Business,Emirates NBD
TX065,CUST020,04-02-2024,4800.002875,D,Wire,International_Wire,Professional License Renewal,Regulatory Body,Government Bank
TX066,CUST002,05-02-2024,44999.99516,D,Wire,International_Wire,Property Purchase Down Payment,Estate Agent,Savills Bank
TX067,CUST003,06-02-2024,950.0025667,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX068,CUST007,07-02-2024,13200.01165,D,Wire,International_Wire,Business Expansion Payment,Equipment Vendor,Citibank
TX069,CUST009,08-02-2024,19500.0025,D,Wire,International_Wire,Raw Materials Purchase,European Supplier,BNP Paribas
TX070,CUST012,09-02-2024,11500.01032,D,Wire,International_Wire,Portfolio Rebalancing,Investment Firm,Fidelity
TX071,CUST017,10-02-2024,37999.99234,D,Wire,International_Wire,Ethereum Purchase,Kraken Exchange,Kraken
TX072,CUST002,11-02-2024,17999.9964,D,Wire,International_Wire,Overseas Property Investment,Property Developer,HSBC Hong Kong
TX073,CUST006,12-02-2024,119999.9964,C,Wire,Domestic,Annual Bonus,Employer Corporation,HSBC UK
TX074,CUST008,13-02-2024,94999.99429,C,Wire,Domestic,Annual Salary,Tech Company,Barclays UK
TX075,CUST012,14-02-2024,135000.0095,C,Wire,Domestic,Year End Bonus,Financial Services Firm,JP Morgan
TX076,CUST015,15-02-2024,105000.0045,C,Wire,Domestic,Annual Compensation,Consulting Firm,KPMG Bank
TX077,CUST019,16-02-2024,144999.9849,C,Wire,Domestic,Executive Bonus,Multinational Corp,Citibank UK
TX078,CUST001,17-02-2024,6099.993579,D,Wire,International_Wire,Second Semester Tuition,University of Oxford,Barclays UK
TX079,CUST005,18-02-2024,2200.000323,D,Wire,International_Wire,Course Registration Fee,Cambridge University,NatWest
TX080,CUST010,19-02-2024,3600.004059,D,Wire,International_Wire,Lab Equipment Fee,Imperial College,HSBC UK
TX001,CUST001,05-01-2024,5799.989125,D,Wire,International_Wire,Tuition Payment Semester 1,University of Oxford,Barclays UK
TX002,CUST002,05-01-2024,12500.00224,D,Wire,International_Wire,Property Investment Payment,London Real Estate Ltd,HSBC UK
TX003,CUST003,05-01-2024,850.0130758,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX004,CUST004,06-01-2024,3199.999394,D,Wire,Domestic,Healthcare Payment,Private Hospital,Lloyds Bank
TX005,CUST005,06-01-2024,2100.00278,D,Wire,International_Wire,Tuition Fee,Cambridge University,NatWest
TX006,CUST006,06-01-2024,450.0035753,C,Online,Domestic,Salary Credit,ABC Corporation,HSBC
TX007,CUST007,07-01-2024,8499.996104,D,Wire,International_Wire,Business Supplier Payment,Tech Solutions Inc,Citibank US
TX008,CUST008,07-01-2024,6099.98633,D,Wire,NRISR,International Wire Transfer,Family Abroad,Standard Chartered
TX009,CUST009,08-01-2024,15000.00787,D,Wire,International_Wire,Equipment Purchase,Industrial Supplies Co,Bank of America
TX010,CUST010,08-01-2024,18.01918831,C,Online,Domestic,Freelance Payment,Upwork Client,PayPal
TX011,CUST010,08-01-2024,14.99667859,C,Online,Domestic,Freelance Payment,Fiverr Client,PayPal
TX012,CUST010,08-01-2024,22.00662841,C,Online,Domestic,Freelance Payment,Freelancer Client,Wise
TX013,CUST010,08-01-2024,19.00373584,C,Online,Domestic,Tutoring Payment,Student Parent,Bank Transfer
TX014,CUST011,09-01-2024,1800.003326,D,Branch,Domestic,Fixed Deposit Opening,Self,Barclays UK
TX015,CUST012,09-01-2024,9199.988687,D,Wire,International_Wire,Investment Transfer,Vanguard Investments,JP Morgan
TX016,CUST013,10-01-2024,4500.017123,D,Wire,NRISR,Business Payment,Overseas Supplier,ICICI Bank
TX017,CUST014,10-01-2024,600.0135545,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX018,CUST015,11-01-2024,7799.98869,D,Wire,International_Wire,Car Loan EMI Payment,Auto Finance Ltd,Santander UK
TX019,CUST016,11-01-2024,6199.996549,D,Wire,International_Wire,University Accommodation,Student Housing Ltd,Barclays UK
TX020,CUST017,12-01-2024,24999.97571,D,Wire,International_Wire,Import Payment,Chinese Manufacturer,Bank of China
TX021,CUST018,12-01-2024,2099.999804,D,Branch,Domestic,Medical Expense,Private Clinic,Lloyds Bank
TX022,CUST019,13-01-2024,10499.98732,D,Wire,NRISR,Investment Abroad,Property Developer,Dubai Islamic Bank
TX023,CUST020,13-01-2024,3199.99055,D,Wire,International_Wire,Business License Fee,UK Gov Authority,Government Bank
TX024,CUST001,14-01-2024,4500.005778,D,Wire,International_Wire,Education Material Purchase,Academic Books Ltd,Amazon Pay
TX025,CUST002,15-01-2024,3799.981399,D,Online,Domestic,Mortgage Payment,Halifax Bank,Halifax
TX026,CUST003,15-01-2024,11999.9964,C,Wire,International_Wire,Client Payment Received,US Client Corporation,Wells Fargo
TX027,CUST004,16-01-2024,900.0130308,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX028,CUST005,16-01-2024,19.01287993,C,Online,Domestic,Small Gig Payment,TaskRabbit,Stripe
TX029,CUST005,16-01-2024,16.99830921,C,Online,Domestic,Small Gig Payment,Rover Pet Sitting,PayPal
TX030,CUST006,17-01-2024,15800.01267,D,Wire,International_Wire,Holiday Package,Travel Agency,Emirates NBD
TX031,CUST007,17-01-2024,9800.004122,D,Wire,NRISR,Supplier Payment,European Vendor,Deutsche Bank
TX032,CUST008,18-01-2024,5499.979509,D,Wire,International_Wire,Family Support,Relative Abroad,Remitly
TX033,CUST009,18-01-2024,18499.98556,D,Wire,International_Wire,Equipment Import,Japanese Supplier,Mizuho Bank
TX034,CUST010,19-01-2024,2799.980238,D,Wire,International_Wire,Online Course Fee,Coursera Platform,Chase Bank
TX035,CUST011,19-01-2024,75000.01422,D,Branch,Domestic,Fixed Deposit Renewal,Self,Barclays UK
TX036,CUST012,20-01-2024,8900.002185,D,Wire,International_Wire,Charity Donation,International NGO,World Bank
TX037,CUST013,20-01-2024,6200.005012,D,Wire,NRISR,Business Supplier Payment,Indian Supplier,HDFC Bank
TX038,CUST014,21-01-2024,449.9916978,D,Branch,Domestic,Utility Payment,Electric Company,Direct Debit
TX039,CUST015,21-01-2024,11200.00991,D,Wire,International_Wire,Personal Loan Repayment,Personal Loan Ltd,Metro Bank
TX040,CUST016,22-01-2024,5900.02284,D,Wire,International_Wire,Study Materials,Educational Publisher,Oxford Press
TX041,CUST017,22-01-2024,32000.00813,D,Wire,International_Wire,Cryptocurrency Purchase,Coinbase Exchange,Coinbase
TX042,CUST018,23-01-2024,1599.992562,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX043,CUST019,23-01-2024,9499.999688,D,Wire,NRISR,Investment Property Down Payment,Real Estate Developer,Emirates Bank
TX044,CUST020,24-01-2024,4100.013993,D,Wire,International_Wire,Business Insurance Premium,Insurance Provider,Aviva
TX045,CUST001,25-01-2024,16.00051592,C,Online,Domestic,Tutoring Income,Private Student,Bank Transfer
TX046,CUST001,25-01-2024,21.00107466,C,Online,Domestic,Tutoring Income,Online Student,Venmo
TX047,CUST002,26-01-2024,27999.99887,D,Wire,International_Wire,Investment Portfolio,Wealth Manager,Goldman Sachs
TX048,CUST003,26-01-2024,7200.007798,D,Wire,NRISR,Vendor Payment,Singapore Supplier,DBS Bank
TX049,CUST004,27-01-2024,2799.995822,D,Branch,Domestic,Healthcare Insurance,NHS Private,Bupa
TX050,CUST005,27-01-2024,17.99573708,C,Online,Domestic,Small Job Payment,Airtasker,Stripe
TX051,CUST006,28-01-2024,6799.981449,D,Wire,International_Wire,Vacation Booking,Hotel Chain,Marriott Bank
TX052,CUST007,28-01-2024,11500.00424,D,Wire,International_Wire,Import Goods Payment,Chinese Supplier,Bank of China
TX053,CUST008,29-01-2024,4200.008108,D,Wire,NRISR,Family Gift Transfer,Family Member,ICICI Bank India
TX054,CUST009,29-01-2024,20999.99915,D,Wire,International_Wire,Machinery Purchase,German Manufacturer,Deutsche Bank
TX055,CUST010,30-01-2024,3100.003379,D,Wire,International_Wire,Research Software License,Microsoft Education,Microsoft
TX056,CUST011,30-01-2024,2399.997871,D,Branch,Domestic,Medical Treatment,Private Doctor,Self Pay
TX057,CUST012,31-01-2024,10799.99758,D,Wire,International_Wire,Stock Market Investment,Trading Platform,Interactive Brokers
TX058,CUST013,31-01-2024,5599.992118,D,Wire,NRISR,Business Travel Expense,Travel Agency India,MakeMyTrip
TX059,CUST014,01-02-2024,520.0104172,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX060,CUST015,01-02-2024,8900.000297,D,Wire,International_Wire,Mortgage EMI Payment,Mortgage Lender,Nationwide
TX061,CUST016,02-02-2024,7199.984856,D,Wire,International_Wire,Semester Fee Payment,Imperial College London,Barclays UK
TX062,CUST017,02-02-2024,28499.99716,D,Wire,International_Wire,Bitcoin Purchase,Binance Exchange,Binance
TX063,CUST018,03-02-2024,3099.994237,D,Branch,Domestic,Fixed Deposit Addition,Self,Barclays UK
TX064,CUST019,03-02-2024,12400.00365,D,Wire,NRISR,Business Investment,Dubai Business,Emirates NBD
TX065,CUST020,04-02-2024,4800.007935,D,Wire,International_Wire,Professional License Renewal,Regulatory Body,Government Bank
TX066,CUST002,05-02-2024,44999.99885,D,Wire,International_Wire,Property Purchase Down Payment,Estate Agent,Savills Bank
TX067,CUST003,06-02-2024,950.0077632,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX068,CUST007,07-02-2024,13200.00381,D,Wire,International_Wire,Business Expansion Payment,Equipment Vendor,Citibank
TX069,CUST009,08-02-2024,19499.99107,D,Wire,International_Wire,Raw Materials Purchase,European Supplier,BNP Paribas
TX070,CUST012,09-02-2024,11499.99429,D,Wire,International_Wire,Portfolio Rebalancing,Investment Firm,Fidelity
TX071,CUST017,10-02-2024,37999.99146,D,Wire,International_Wire,Ethereum Purchase,Kraken Exchange,Kraken
TX072,CUST002,11-02-2024,18000.00256,D,Wire,International_Wire,Overseas Property Investment,Property Developer,HSBC Hong Kong
TX073,CUST006,12-02-2024,119999.9972,C,Wire,Domestic,Annual Bonus,Employer Corporation,HSBC UK
TX074,CUST008,13-02-2024,94999.99604,C,Wire,Domestic,Annual Salary,Tech Company,Barclays UK
TX075,CUST012,14-02-2024,135000.0035,C,Wire,Domestic,Year End Bonus,Financial Services Firm,JP Morgan
TX076,CUST015,15-02-2024,105000.0076,C,Wire,Domestic,Annual Compensation,Consulting Firm,KPMG Bank
TX077,CUST019,16-02-2024,144999.9905,C,Wire,Domestic,Executive Bonus,Multinational Corp,Citibank UK
TX078,CUST001,17-02-2024,6100.004423,D,Wire,International_Wire,Second Semester Tuition,University of Oxford,Barclays UK
TX079,CUST005,18-02-2024,2200.019366,D,Wire,International_Wire,Course Registration Fee,Cambridge University,NatWest
TX080,CUST010,19-02-2024,3599.998397,D,Wire,International_Wire,Lab Equipment Fee,Imperial College,HSBC UK
TX001,CUST001,05-01-2024,5799.999904,D,Wire,International_Wire,Tuition Payment Semester 1,University of Oxford,Barclays UK
TX002,CUST002,05-01-2024,12500.0045,D,Wire,International_Wire,Property Investment Payment,London Real Estate Ltd,HSBC UK
TX003,CUST003,05-01-2024,849.9993068,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX004,CUST004,06-01-2024,3200.009204,D,Wire,Domestic,Healthcare Payment,Private Hospital,Lloyds Bank
TX005,CUST005,06-01-2024,2100.007539,D,Wire,International_Wire,Tuition Fee,Cambridge University,NatWest
TX006,CUST006,06-01-2024,449.9927322,C,Online,Domestic,Salary Credit,ABC Corporation,HSBC
TX007,CUST007,07-01-2024,8500.007066,D,Wire,International_Wire,Business Supplier Payment,Tech Solutions Inc,Citibank US
TX008,CUST008,07-01-2024,6099.976915,D,Wire,NRISR,International Wire Transfer,Family Abroad,Standard Chartered
TX009,CUST009,08-01-2024,15000.00569,D,Wire,International_Wire,Equipment Purchase,Industrial Supplies Co,Bank of America
TX010,CUST010,08-01-2024,18.02009929,C,Online,Domestic,Freelance Payment,Upwork Client,PayPal
TX011,CUST010,08-01-2024,14.98138274,C,Online,Domestic,Freelance Payment,Fiverr Client,PayPal
TX012,CUST010,08-01-2024,22.00350513,C,Online,Domestic,Freelance Payment,Freelancer Client,Wise
TX013,CUST010,08-01-2024,18.99514667,C,Online,Domestic,Tutoring Payment,Student Parent,Bank Transfer
TX014,CUST011,09-01-2024,1799.995913,D,Branch,Domestic,Fixed Deposit Opening,Self,Barclays UK
TX015,CUST012,09-01-2024,9200.005917,D,Wire,International_Wire,Investment Transfer,Vanguard Investments,JP Morgan
TX016,CUST013,10-01-2024,4499.994584,D,Wire,NRISR,Business Payment,Overseas Supplier,ICICI Bank
TX017,CUST014,10-01-2024,600.0137412,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX018,CUST015,11-01-2024,7800.015897,D,Wire,International_Wire,Car Loan EMI Payment,Auto Finance Ltd,Santander UK
TX019,CUST016,11-01-2024,6200.004622,D,Wire,International_Wire,University Accommodation,Student Housing Ltd,Barclays UK
TX020,CUST017,12-01-2024,25000.01184,D,Wire,International_Wire,Import Payment,Chinese Manufacturer,Bank of China
TX021,CUST018,12-01-2024,2099.983512,D,Branch,Domestic,Medical Expense,Private Clinic,Lloyds Bank
TX022,CUST019,13-01-2024,10499.98792,D,Wire,NRISR,Investment Abroad,Property Developer,Dubai Islamic Bank
TX023,CUST020,13-01-2024,3200.000848,D,Wire,International_Wire,Business License Fee,UK Gov Authority,Government Bank
TX024,CUST001,14-01-2024,4500.016242,D,Wire,International_Wire,Education Material Purchase,Academic Books Ltd,Amazon Pay
