transaction_id,customer_id,transaction_type,transaction_amount,transaction_currency,transaction_date,channel,country,alert_flag,source_system
tran1d278,cust278,TRANSFER,3770,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d279,cust279,TRANSFER,3780,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d280,cust280,TRANSFER,3790,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d281,cust281,TRANSFER,3800,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d282,cust282,TRANSFER,3810,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d283,cust283,TRANSFER,3820,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d284,cust284,TRANSFER,3830,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d285,cust285,TRANSFER,3840,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d286,cust286,TRANSFER,3850,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d287,cust287,TRANSFER,3860,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d288,cust288,TRANSFER,3870,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d289,cust289,TRANSFER,3880,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d290,cust290,TRANSFER,3890,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d291,cust291,TRANSFER,3900,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d292,cust292,TRANSFER,3910,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d293,cust293,TRANSFER,3920,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d294,cust294,TRANSFER,3930,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d295,cust295,TRANSFER,3940,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d296,cust296,TRANSFER,3950,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d297,cust297,TRANSFER,3960,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d298,cust298,TRANSFER,3970,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d299,cust299,TRANSFER,3980,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d300,cust300,TRANSFER,3990,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d301,cust301,TRANSFER,4000,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d302,cust302,TRANSFER,4010,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d303,cust303,TRANSFER,4020,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d304,cust304,TRANSFER,4030,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d305,cust305,TRANSFER,4040,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d306,cust306,TRANSFER,4050,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d307,cust307,TRANSFER,4060,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d308,cust308,TRANSFER,4070,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d309,cust309,TRANSFER,4080,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d310,cust310,TRANSFER,4090,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d311,cust311,TRANSFER,4100,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d312,cust312,TRANSFER,4110,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d313,cust313,TRANSFER,4120,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d314,cust314,TRANSFER,4130,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d315,cust315,TRANSFER,4140,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d316,cust316,TRANSFER,4150,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d317,cust317,TRANSFER,4160,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d318,cust318,TRANSFER,4170,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d319,cust319,TRANSFER,4180,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d320,cust320,TRANSFER,4190,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d321,cust321,TRANSFER,4200,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d322,cust322,TRANSFER,4210,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d323,cust323,TRANSFER,4220,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d324,cust324,TRANSFER,4230,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d325,cust325,TRANSFER,4240,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d326,cust326,TRANSFER,4250,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d327,cust327,TRANSFER,4260,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d328,cust328,TRANSFER,4270,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d329,cust329,TRANSFER,4280,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d330,cust330,TRANSFER,4290,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d331,cust331,TRANSFER,4300,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d332,cust332,TRANSFER,4310,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d333,cust333,TRANSFER,4320,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d334,cust334,TRANSFER,4330,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d335,cust335,TRANSFER,4340,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d336,cust336,TRANSFER,4350,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d337,cust337,TRANSFER,4360,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d338,cust338,TRANSFER,4370,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d339,cust339,TRANSFER,4380,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d340,cust340,TRANSFER,4390,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d341,cust341,TRANSFER,4400,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d342,cust342,TRANSFER,4410,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d343,cust343,TRANSFER,4420,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d344,cust344,TRANSFER,4430,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d345,cust345,TRANSFER,4440,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d346,cust346,TRANSFER,4450,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d347,cust347,TRANSFER,4460,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d348,cust348,TRANSFER,4470,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d349,cust349,TRANSFER,4480,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d350,cust350,TRANSFER,4490,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d351,cust351,TRANSFER,4500,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d352,cust352,TRANSFER,4510,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d353,cust353,TRANSFER,4520,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d354,cust354,TRANSFER,4530,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d355,cust355,TRANSFER,4540,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d356,cust356,TRANSFER,4550,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d357,cust357,TRANSFER,4560,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d358,cust358,TRANSFER,4570,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d359,cust359,TRANSFER,4580,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d360,cust360,TRANSFER,4590,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d361,cust361,TRANSFER,4600,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d362,cust362,TRANSFER,4610,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d363,cust363,TRANSFER,4620,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d364,cust364,TRANSFER,4630,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d365,cust365,TRANSFER,4640,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d366,cust366,TRANSFER,4650,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d367,cust367,TRANSFER,4660,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d368,cust368,TRANSFER,4670,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d369,cust369,TRANSFER,4680,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d370,cust370,TRANSFER,4690,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d371,cust371,TRANSFER,4700,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d372,cust372,TRANSFER,4710,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d373,cust373,TRANSFER,4720,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d374,cust374,TRANSFER,4730,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d375,cust375,TRANSFER,4740,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d376,cust376,TRANSFER,4750,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d377,cust377,TRANSFER,4760,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d378,cust378,TRANSFER,4770,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d379,cust379,TRANSFER,4780,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d380,cust380,TRANSFER,4790,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d381,cust381,TRANSFER,4800,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d382,cust382,TRANSFER,4810,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d383,cust383,TRANSFER,4820,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d384,cust384,TRANSFER,4830,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d385,cust385,TRANSFER,4840,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d386,cust386,TRANSFER,4850,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d387,cust387,TRANSFER,4860,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d388,cust388,TRANSFER,4870,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d389,cust389,TRANSFER,4880,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d390,cust390,TRANSFER,4890,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d391,cust391,TRANSFER,4900,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d392,cust392,TRANSFER,4910,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d393,cust393,TRANSFER,4920,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d394,cust394,TRANSFER,4930,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d395,cust395,TRANSFER,4940,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d396,cust396,TRANSFER,4950,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d397,cust397,TRANSFER,4960,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d398,cust398,TRANSFER,4970,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d399,cust399,TRANSFER,4980,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d400,cust400,TRANSFER,4990,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d401,cust401,TRANSFER,5000,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d402,cust402,TRANSFER,5010,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d403,cust403,TRANSFER,5020,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d404,cust404,TRANSFER,5030,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d405,cust405,TRANSFER,5040,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d406,cust406,TRANSFER,5050,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d407,cust407,TRANSFER,5060,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d408,cust408,TRANSFER,5070,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d409,cust409,TRANSFER,5080,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d410,cust410,TRANSFER,5090,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d411,cust411,TRANSFER,5100,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d412,cust412,TRANSFER,5110,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d413,cust413,TRANSFER,5120,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d414,cust414,TRANSFER,5130,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d415,cust415,TRANSFER,5140,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d416,cust416,TRANSFER,5150,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d417,cust417,TRANSFER,5160,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d418,cust418,TRANSFER,5170,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d419,cust419,TRANSFER,5180,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d420,cust420,TRANSFER,5190,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d421,cust421,TRANSFER,5200,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d422,cust422,TRANSFER,5210,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d423,cust423,TRANSFER,5220,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d424,cust424,TRANSFER,5230,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d425,cust425,TRANSFER,5240,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d426,cust426,TRANSFER,5250,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d427,cust427,TRANSFER,5260,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d428,cust428,TRANSFER,5270,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d429,cust429,TRANSFER,5280,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d430,cust430,TRANSFER,5290,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d431,cust431,TRANSFER,5300,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d432,cust432,TRANSFER,5310,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d433,cust433,TRANSFER,5320,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d434,cust434,TRANSFER,5330,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d435,cust435,TRANSFER,5340,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d436,cust436,TRANSFER,5350,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d437,cust437,TRANSFER,5360,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d438,cust438,TRANSFER,5370,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d439,cust439,TRANSFER,5380,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d440,cust440,TRANSFER,5390,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d441,cust441,TRANSFER,5400,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d442,cust442,TRANSFER,5410,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d443,cust443,TRANSFER,5420,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d444,cust444,TRANSFER,5430,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d445,cust445,TRANSFER,5440,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d446,cust446,TRANSFER,5450,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d447,cust447,TRANSFER,5460,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d448,cust448,TRANSFER,5470,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d449,cust449,TRANSFER,5480,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d450,cust450,TRANSFER,5490,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d451,cust451,TRANSFER,5500,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d452,cust452,TRANSFER,5510,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d453,cust453,TRANSFER,5520,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d454,cust454,TRANSFER,5530,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d455,cust455,TRANSFER,5540,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d456,cust456,TRANSFER,5550,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d457,cust457,TRANSFER,5560,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d458,cust458,TRANSFER,5570,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d459,cust459,TRANSFER,5580,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d460,cust460,TRANSFER,5590,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d461,cust461,TRANSFER,5600,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d462,cust462,TRANSFER,5610,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d463,cust463,TRANSFER,5620,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d464,cust464,TRANSFER,5630,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d465,cust465,TRANSFER,5640,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d466,cust466,TRANSFER,5650,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d467,cust467,TRANSFER,5660,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d468,cust468,TRANSFER,5670,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d469,cust469,TRANSFER,5680,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d470,cust470,TRANSFER,5690,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d471,cust471,TRANSFER,5700,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d472,cust472,TRANSFER,5710,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d473,cust473,TRANSFER,5720,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d474,cust474,TRANSFER,5730,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d475,cust475,TRANSFER,5740,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d476,cust476,TRANSFER,5750,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d477,cust477,TRANSFER,5760,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d478,cust478,TRANSFER,5770,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d479,cust479,TRANSFER,5780,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d480,cust480,TRANSFER,5790,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d481,cust481,TRANSFER,5800,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d482,cust482,TRANSFER,5810,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d483,cust483,TRANSFER,5820,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d484,cust484,TRANSFER,5830,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d485,cust485,TRANSFER,5840,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d486,cust486,TRANSFER,5850,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d487,cust487,TRANSFER,5860,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d488,cust488,TRANSFER,5870,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d489,cust489,TRANSFER,5880,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d490,cust490,TRANSFER,5890,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d491,cust491,TRANSFER,5900,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d492,cust492,TRANSFER,5910,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d493,cust493,TRANSFER,5920,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d494,cust494,TRANSFER,5930,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d495,cust495,TRANSFER,5940,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d496,cust496,TRANSFER,5950,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d497,cust497,TRANSFER,5960,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d498,cust498,TRANSFER,5970,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d499,cust499,TRANSFER,5980,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d500,cust500,TRANSFER,5990,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d501,cust501,TRANSFER,1000,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d502,cust502,TRANSFER,1010,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d503,cust503,TRANSFER,1020,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d504,cust504,TRANSFER,1030,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d505,cust505,TRANSFER,1040,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d506,cust506,TRANSFER,1050,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d507,cust507,TRANSFER,1060,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d508,cust508,TRANSFER,1070,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d509,cust509,TRANSFER,1080,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d510,cust510,TRANSFER,1090,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d511,cust511,TRANSFER,1100,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d512,cust512,TRANSFER,1110,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d513,cust513,TRANSFER,1120,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d514,cust514,TRANSFER,1130,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d515,cust515,TRANSFER,1140,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d516,cust516,TRANSFER,1150,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d517,cust517,TRANSFER,1160,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d518,cust518,TRANSFER,1170,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d519,cust519,TRANSFER,1180,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d520,cust520,TRANSFER,1190,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d521,cust521,TRANSFER,1200,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d522,cust522,TRANSFER,1210,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d523,cust523,TRANSFER,1220,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d524,cust524,TRANSFER,1230,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d525,cust525,TRANSFER,1240,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d526,cust526,TRANSFER,1250,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d527,cust527,TRANSFER,1260,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d528,cust528,TRANSFER,1270,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d529,cust529,TRANSFER,1280,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d530,cust530,TRANSFER,1290,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d531,cust531,TRANSFER,1300,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d532,cust532,TRANSFER,1310,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d533,cust533,TRANSFER,1320,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d534,cust534,TRANSFER,1330,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d535,cust535,TRANSFER,1340,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d536,cust536,TRANSFER,1350,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d537,cust537,TRANSFER,1360,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d538,cust538,TRANSFER,1370,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d539,cust539,TRANSFER,1380,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d540,cust540,TRANSFER,1390,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d541,cust541,TRANSFER,1400,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d542,cust542,TRANSFER,1410,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d543,cust543,TRANSFER,1420,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d544,cust544,TRANSFER,1430,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d545,cust545,TRANSFER,1440,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d546,cust546,TRANSFER,1450,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d547,cust547,TRANSFER,1460,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d548,cust548,TRANSFER,1470,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d549,cust549,TRANSFER,1480,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d550,cust550,TRANSFER,1490,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d551,cust551,TRANSFER,1500,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d552,cust552,TRANSFER,1510,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d553,cust553,TRANSFER,1520,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d554,cust554,TRANSFER,1530,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d555,cust555,TRANSFER,1540,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
